LiefKWJ;Monat;LiefDatum;LiefZeitV;LiefZeitB;CVgId;Typ;LoAdrId;LoPlz;LoOrt;DspGrpKz;DspZenKz;AArtKz;ConTyp;CSAnz;CHAnz;FzgNr;Bez;Plz;Ort;AddDatum
2025;3;26.03.2025;07:00:00;10:00:00;8348672;Firma;2327225;20149;Hamburg;M;HH;S;M07HHSB;1;0;0264;Baustellenabfälle zur Vorbehandlung;;;25.03.2025 13:31
2025;3;26.03.2025;07:00:00;12:00:00;8344579;AöR/KöR;938095;21129;Hamburg;C;HH;S;C15;1;0;0278;Gummiabfälle / Kunststoffe zur therm. Verwertung;;;21.03.2025 13:34
2025;3;26.03.2025;07:00:00;12:00:00;8346686;Firma;2279540;22765;Hamburg;M;HH;S;M07D;1;0;0262;Baustellenabfälle zur Vorbehandlung;;;24.03.2025 13:34
2025;3;26.03.2025;07:00:00;12:00:00;8348064;Firma;2330660;22299;Hamburg;M;HH;S;M07KB;1;0;0281;Alt- und Bauholz behandelt A2;;;25.03.2025 09:06
2025;3;26.03.2025;07:00:00;12:00:00;8348435;Privat;2335454;22607;Hamburg;M;HH;S;M10;1;0;0267;Bauschutt < 60 cm;;;25.03.2025 11:38
2025;3;26.03.2025;07:00:00;12:00:00;8348499;Privat;2335493;24223;Schwentinental;M;KIE;S;M03;1;0;0499;Sperrmüll zur Verwertung;;;25.03.2025 12:14
2025;3;26.03.2025;07:00:00;15:00:00;8345960;Firma;2311703;22529;Hamburg;C;HH;S;C10;1;0;0277;Beton < 60 cm;;;24.03.2025 09:31
2025;3;26.03.2025;07:00:00;15:00:00;8345976;Firma;2311703;22529;Hamburg;C;HH;S;C10;1;0;0277;Folie gemischt;;;24.03.2025 09:36
2025;3;26.03.2025;07:00:00;15:00:00;8345985;Firma;2313712;22529;Hamburg;C;HH;S;C07;1;0;0234;Baustellenabfälle zur Vorbehandlung;;;24.03.2025 09:37
2025;3;26.03.2025;07:00:00;16:00:00;8348354;Firma;2327672;20457;Hamburg;M;HH;S;M05;1;0;0265;Straßenaufbruch unbeprobt, nicht gefährlich;;;25.03.2025 11:23
2025;3;26.03.2025;07:00:00;16:00:00;8348517;Firma;2321741;22869;Schenefeld;M;HH;S;M07D;1;0;0246;Big Bags B-Qualität Monatspreis;;;25.03.2025 12:24
2025;3;26.03.2025;07:00:00;17:00:00;8348321;Firma;2307449;22455;Hamburg;M;HH;S;M10;1;0;0246;Baustellenabfälle zur Vorbehandlung;;;25.03.2025 11:00
2025;3;26.03.2025;07:30:00;08:00:00;8345574;Firma;1988670;25560;Schenefeld;M;SME;S;M05;1;0;SM347;Gewerbeabfall zur thermischen Verwertung;;;24.03.2025 07:16
2025;3;26.03.2025;07:30:00;09:00:00;8295284;Firma;968540;20535;Hamburg;C;HH;S;C35SD;1;0;0273;Sperrmüll zur Verwertung;;;17.02.2025 16:54
2025;3;26.03.2025;07:30:00;10:00:00;8346069;Firma;2334920;21073;Hamburg;C;HH;S;C10;1;0;0243;Beton 60 - 100 cm;;;24.03.2025 10:08
2025;3;26.03.2025;08:00:00;09:00:00;8342889;Firma;925616;21509;Glinde;C;HH;S;C35;1;0;0196;Kunststofffraktion zur energet. Verwertung;;;20.03.2025 14:14
2025;3;26.03.2025;08:00:00;09:00:00;8344607;Firma;2175203;20095;Hamburg;C;HH;S;C35;1;0;0251;Asbestzementabfälle in 1-cbm-Big Bags verpackt;;;21.03.2025 14:04
2025;3;26.03.2025;08:00:00;11:00:00;8347819;Firma;2335298;24534;Neumünster;M;KIE;S;M07D;1;0;0484;Baustellenabfälle zur Vorbehandlung;;;25.03.2025 06:31
2025;3;26.03.2025;08:00:00;11:00:00;8347882;Firma;1964301;25469;Halstenbek;C;HH;S;C35SD;1;0;0251;Gewerbeabfall zur Vorbehandlung;;;25.03.2025 07:34
2025;3;26.03.2025;08:00:00;11:00:00;8347983;Firma;2200243;21033;Hamburg;M;HH;S;M05;1;0;RathmM1;Gummiabfälle / Kunststoffe zur therm. Verwertung;;;25.03.2025 08:28
2025;3;26.03.2025;08:00:00;12:00:00;8346855;Firma;2327858;22459;Hamburg;C;HH;S;C10;1;0;0259;Baustellenabfälle zur Vorbehandlung;;;24.03.2025 14:48
2025;3;26.03.2025;08:00:00;12:00:00;8348186;Firma;2335411;24105;Kiel;M;KIE;S;M07;1;0;0488;Gipskartonplatten zur Verwertung;;;25.03.2025 10:17
2025;3;26.03.2025;08:00:00;12:00:00;8348191;Firma;2335411;24105;Kiel;M;KIE;S;M10;1;0;0488;Baustellenabfälle zur Vorbehandlung;;;25.03.2025 10:20
2025;3;26.03.2025;08:00:00;16:00:00;8348036;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0243;Rost- und Kesselasche, Schlacken und Kesselstaub;;;25.03.2025 08:54
2025;3;26.03.2025;08:00:00;16:00:00;8348045;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0243;Rost- und Kesselasche, Schlacken und Kesselstaub;;;25.03.2025 08:57
2025;3;26.03.2025;08:00:00;16:00:00;8348053;Firma;2072031;22113;Hamburg;C;HH;S;C10;1;0;0243;Rost- und Kesselasche, Schlacken und Kesselstaub;;;25.03.2025 08:58
2025;3;26.03.2025;08:30:00;11:00:00;8346943;Firma;2335224;22605;Hamburg;M;HH;S;M10;1;0;0115;Boden unbeprobt zur Verwertung;;;24.03.2025 15:28
2025;3;26.03.2025;09:00:00;12:00:00;8338490;Firma;2320818;25462;Rellingen;C;HH;S;C10;1;0;0241;Sperrmüll zur Verwertung;;;18.03.2025 13:35
2025;3;26.03.2025;09:00:00;12:00:00;8346869;Firma;2237614;22297;Hamburg;C;HH;S;C07;1;0;0258;Baustellenabfälle zur Vorbehandlung;;;24.03.2025 14:54
2025;3;26.03.2025;09:00:00;12:00:00;8348092;Firma;2335330;22149;Hamburg;C;HH;S;C35;1;0;0155;Baustellenabfälle zur Vorbehandlung;;;25.03.2025 09:18
2025;3;26.03.2025;09:00:00;12:00:00;8348289;Firma;2335330;22149;Hamburg;M;HH;S;M07;1;0;0267;Dämmmaterial aus Polystyrol < 500 mg/kg HBCD;;;25.03.2025 10:50
2025;3;26.03.2025;09:00:00;14:00:00;8347880;Firma;2333507;20149;Hamburg;M;HH;S;M07;1;0;0181;Bauschutt < 60 cm;;;25.03.2025 07:34
2025;3;26.03.2025;11:30:00;;8346413;Firma;2328217;21218;Seevetal;C;HH;S;C10;1;0;0235;Bauschutt < 60 cm;;;24.03.2025 11:58
2025;3;26.03.2025;13:00:00;15:00:00;8346643;Privat;2335117;25709;Helse;C;SME;S;C35;1;0;SM309;Sperrmüll zur Verwertung;;;24.03.2025 13:10
2025;3;26.03.2025;;;8310971;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;27.02.2025 09:17
2025;3;26.03.2025;;;8310973;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;27.02.2025 09:17
2025;3;26.03.2025;;;8342706;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;20.03.2025 12:46
2025;3;26.03.2025;;;8348740;Firma;2325644;20539;Hamburg;C;HH;T;C25;1;1;0252;Dachpappe, bituminös Hg-Gehalt < 1 mg/kg;22525;Hamburg;25.03.2025 14:02
2025;3;26.03.2025;;;8348760;Firma;2325644;20539;Hamburg;C;HH;T;C25;1;1;0252;Dachpappe, bituminös Hg-Gehalt < 1 mg/kg;22525;Hamburg;25.03.2025 14:13
2025;3;26.03.2025;;;8348951;Firma;2335643;20099;Hamburg;M;HH;T;M10;1;1;0490;Baustellenabfälle zur thermischen Verwertung;20539;Hamburg;25.03.2025 16:36
2025;3;26.03.2025;06:01:00;06:01:00;8345936;Firma;2329169;20354;Hamburg;C;HH;T;C10;1;1;0241;Bauschutt nicht recyclefähig - Beseitig. max. DK I;22525;Hamburg;24.03.2025 09:22
2025;3;26.03.2025;07:00:00;09:00:00;8341087;Firma;2316645;21029;Hamburg;C;HH;T;C35;1;1;0175;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;19.03.2025 14:18
2025;3;26.03.2025;07:00:00;09:00:00;8345676;Firma;932790;22525;Hamburg;C;HH;T;C35;1;1;0251;Nagelschrott aus Holzschredder, AVV191202;22525;Hamburg;24.03.2025 08:11
2025;3;26.03.2025;07:00:00;09:00:00;8346312;Firma;2316934;21075;Hamburg;C;HH;T;C25;1;1;0258;Akustikplatten (Mineralfaserabfall), AVV170603*;22525;Hamburg;24.03.2025 11:23
2025;3;26.03.2025;07:00:00;10:00:00;8345898;Firma;2145959;21077;Hamburg;C;HH;T;C10;1;1;0243;Beton < 60 cm;21218;Seevetal;24.03.2025 09:11
2025;3;26.03.2025;07:00:00;10:00:00;8346445;Firma;2128035;20355;Hamburg;C;HH;T;C35;1;1;0278;Mineralfaserabfall m. sch. Verunr. in transp. Bags;22525;Hamburg;24.03.2025 12:02
2025;3;26.03.2025;07:00:00;10:00:00;8346965;Firma;2115657;20146;Hamburg;C;HH;T;C20;1;1;0250;Mineralfaserabfall in transparenten Bags;22525;Hamburg;24.03.2025 15:35
2025;3;26.03.2025;07:00:00;10:00:00;8346970;Firma;2115657;20146;Hamburg;M;HH;T;M10;1;1;0115;Schrott;22525;Hamburg;24.03.2025 15:36
2025;3;26.03.2025;07:00:00;10:00:00;8347859;Firma;2219584;21107;Hamburg;C;HH;T;C10;1;1;0230;Beton < 60 cm;21107;Hamburg;25.03.2025 07:26
2025;3;26.03.2025;07:00:00;10:00:00;8348199;Firma;2226104;22767;Hamburg;C;HH;T;C15;1;1;0277;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;25.03.2025 10:23
2025;3;26.03.2025;07:00:00;10:00:00;8348298;Firma;2307449;22455;Hamburg;C;HH;T;C35;1;1;0235;Alt- und Bauholz behandelt A2;22525;Hamburg;25.03.2025 10:53
2025;3;26.03.2025;07:00:00;10:00:00;8348735;Firma;2333765;22527;Hamburg;C;HH;T;C25;1;1;0278;Asbestzementabfälle in 1-cbm-Big Bags verpackt;22525;Hamburg;25.03.2025 14:00
2025;3;26.03.2025;07:00:00;10:00:00;8348765;AöR/KöR;1802315;22844;Norderstedt;C;HH;T;C35;1;1;0242;Mineralfaserabfall m. sch. Verunr. in transp. Bags;22525;Hamburg;25.03.2025 14:15
2025;3;26.03.2025;07:00:00;10:00:00;8348787;Firma;2299298;22179;Hamburg;C;HH;T;C15;1;1;0278;Dämmmaterial aus Polystyrol < 500 mg/kg HBCD;22525;Hamburg;25.03.2025 14:28
2025;3;26.03.2025;09:00:00;12:00:00;8347055;Firma;2165003;22085;Hamburg;M;HH;T;M03;1;1;0169;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 17:10
2025;3;26.03.2025;10:00:00;13:00:00;8347864;Firma;2219584;21107;Hamburg;C;HH;T;C10;1;1;0236;Beton < 60 cm;20539;Hamburg;25.03.2025 07:27
2025;3;26.03.2025;11:00:00;14:00:00;8346636;Firma;2200243;21033;Hamburg;C;HH;T;C07;1;1;0258;Mineralfaserabfall in transparenten Bags;22525;Hamburg;24.03.2025 13:03
2025;3;26.03.2025;12:00:00;15:00:00;8345916;Firma;2145959;21077;Hamburg;C;HH;T;C10;1;1;0179;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 09:16
2025;3;26.03.2025;12:00:00;15:00:00;8348532;Firma;2318789;24534;Neumünster;C;KIE;T;C35;1;1;0487;Kontaminiertes Holz A4;24145;Kiel;25.03.2025 12:29
2025;3;26.03.2025;12:00:00;15:00:00;8348669;Firma;2325721;22453;Hamburg;C;HH;T;C35;1;1;0242;KMF m. sch. Verunr. in nicht transp. Bags;22525;Hamburg;25.03.2025 13:31
2025;3;26.03.2025;;;8238837;Firma;1121722;24787;Fockbek;C;KIE;W;C35;2;2;0479;Baustellenabfälle zur Vorbehandlung;24145;Kiel;07.01.2025 07:32
2025;3;26.03.2025;;;8313887;Firma;981386;21465;Reinbek;C;HH;W;C15HM;1;1;0196;Gewerbeabfall zur thermischen Verwertung;20539;Hamburg;01.03.2025 10:14
2025;3;26.03.2025;;;8314250;Firma;2283308;20539;Hamburg;C;HH;W;C35SD;1;1;0273;Styropor aus Umverpack. (HBCD- u. Anhaftungsfrei);22113;Hamburg;01.03.2025 10:33
2025;3;26.03.2025;;;8314278;Firma;981386;21465;Reinbek;C;HH;W;C15HM;1;1;0196;Gewerbeabfall zur thermischen Verwertung;20539;Hamburg;01.03.2025 10:34
2025;3;26.03.2025;;;8341362;Firma;2333194;22880;Wedel;C;SME;W;C10SB;2;2;SM762;Boden Z2 gemäß TR LAGA;24623;Großenaspe;19.03.2025 16:53
2025;3;26.03.2025;;;8344091;Firma;2329757;25554;Nortorf;C;SME;W;C10SB;1;1;SM309;Beton < 60 cm;25524;Itzehoe;21.03.2025 09:08
2025;3;26.03.2025;;;8344332;Privat;2146784;21147;Hamburg;C;HH;W;C10;1;1;0230;Bauschutt nicht recyclefähig - Beseitig. max. DK I;22525;Hamburg;21.03.2025 11:10
2025;3;26.03.2025;;;8344433;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344434;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344435;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344436;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344437;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344438;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344439;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8344440;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Bauschutt < 60 cm;20539;Hamburg;21.03.2025 12:07
2025;3;26.03.2025;;;8345662;Firma;1946072;24536;Neumünster;C;KIE;W;C35;1;1;0491;Gewerbeabfall zur Vorbehandlung (DB);24145;Kiel;24.03.2025 07:44
2025;3;26.03.2025;;;8345877;Firma;2321466;25361;Grevenkop;M;SME;W;M07D;1;1;SM347;Baustellenabfälle zur Vorbehandlung;25524;Itzehoe;24.03.2025 09:08
2025;3;26.03.2025;;;8345918;Firma;99335;22305;Hamburg;C;HH;W;C35;1;1;0193;Alt- und Bauholz unbehandelt A1;22525;Hamburg;24.03.2025 09:16
2025;3;26.03.2025;;;8345977;Firma;2235772;25524;Itzehoe;C;SME;W;C10;1;1;SM309;Gipskartonplatten;25524;Itzehoe;24.03.2025 09:36
2025;3;26.03.2025;;;8346005;Firma;2317157;22307;Hamburg;C;HH;W;C35;1;1;0276;Asbestzementabfälle in 1-cbm-Big Bags verpackt;21218;Seevetal;24.03.2025 09:44
2025;3;26.03.2025;;;8346243;Firma;2319884;24223;Schwentinental;C;KIE;W;C35;1;1;0485;Mineralfaserabfall m. sch. Verunr. in transp. Bags;24145;Kiel;24.03.2025 11:01
2025;3;26.03.2025;;;8346252;Firma;2318592;22765;Hamburg;M;HH;W;M07KB;1;1;0281;Bauschutt < 60 cm;22525;Hamburg;24.03.2025 11:04
2025;3;26.03.2025;;;8346287;Firma;1039951;21218;Seevetal;M;HH;W;M10D;1;1;RathmM1;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;24.03.2025 11:13
2025;3;26.03.2025;;;8346417;Firma;2206350;21220;Seevetal;M;HH;W;M07;1;1;0153;Gras / Laub;21218;Seevetal;24.03.2025 11:50
2025;3;26.03.2025;;;8346449;Firma;2206350;21220;Seevetal;M;HH;W;M07;1;1;0153;Bauschutt < 60 cm;21218;Seevetal;24.03.2025 12:04
2025;3;26.03.2025;;;8346580;Firma;1925414;20539;Hamburg;C;HH;W;C10;1;1;0271;Boden unbeprobt zur Verwertung;21218;Seevetal;24.03.2025 12:46
2025;3;26.03.2025;;;8346586;Firma;1925414;20539;Hamburg;C;HH;W;C10;1;1;0271;Boden unbeprobt zur Verwertung;21218;Seevetal;24.03.2025 12:47
2025;3;26.03.2025;;;8346665;Firma;2288645;25451;Quickborn;M;SME;W;M07KB;1;1;SM713;Bauschutt < 60 cm;25436;Tornesch;24.03.2025 13:17
2025;3;26.03.2025;;;8346678;Firma;2297524;22880;Wedel;C;SME;W;C10SB;2;2;SM962;Boden Z2 gemäß TR LAGA;24619;Tarbek;24.03.2025 13:26
2025;3;26.03.2025;;;8346708;Firma;2248709;24376;Kappeln;C;KIE;W;C25;1;1;0487;Alt- und Bauholz behandelt A2;24145;Kiel;24.03.2025 13:35
2025;3;26.03.2025;;;8346709;Firma;2298132;22769;Hamburg;M;HH;W;M10;1;1;0268;Gipskartonplatten;22525;Hamburg;24.03.2025 13:36
2025;3;26.03.2025;;;8346813;Firma;994629;22607;Hamburg;M;HH;W;M10D;1;1;0182;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 14:33
2025;3;26.03.2025;;;8346925;Firma;2267781;24159;Kiel;M;KIE;W;M07KB;1;1;0180;Boden unbeprobt zur Verwertung;24145;Kiel;24.03.2025 15:15
2025;3;26.03.2025;;;8346936;Firma;2313481;25451;Quickborn;M;HH;W;M07KB;1;1;0281;Bauschutt < 60 cm;22525;Hamburg;24.03.2025 15:22
2025;3;26.03.2025;;;8346945;Firma;996900;24229;Dänischenhagen;M;KIE;W;M10;1;1;0499;Baustellenabfälle zur Vorbehandlung;24145;Kiel;24.03.2025 15:27
2025;3;26.03.2025;;;8347006;Firma;2150155;21218;Seevetal;C;HH;W;C20;1;1;0235;Schrott Sorte 1 oberer EUWID des Vormonats;22525;Hamburg;24.03.2025 16:04
2025;3;26.03.2025;;;8347051;Firma;2139075;21079;Hamburg;C;HH;W;C10;1;1;0257;Alt- und Bauholz behandelt A2;22525;Hamburg;24.03.2025 16:52
2025;3;26.03.2025;;;8347060;Firma;2264882;21031;Hamburg;M;HH;W;M07;1;1;0270;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;24.03.2025 17:32
2025;3;26.03.2025;;;8347883;Firma;2282824;22850;Norderstedt;M;HH;W;M07KB;1;1;0086;Baustellenabfälle zur Vorbehandlung;25436;Tornesch;25.03.2025 07:35
2025;3;26.03.2025;;;8347913;Firma;2299226;24143;Kiel;M;KIE;W;M07KB;1;1;0484;Alt- und Bauholz behandelt A2;24145;Kiel;25.03.2025 07:53
2025;3;26.03.2025;;;8347922;Firma;2247480;24886;Schleswig;M;KIE;W;M07KB;1;1;0180;Alt- und Bauholz behandelt A2;24145;Kiel;25.03.2025 07:58
2025;3;26.03.2025;;;8347924;Firma;2247480;24886;Schleswig;M;KIE;W;M07KB;1;1;0180;Baustellenabfälle zur Vorbehandlung;24145;Kiel;25.03.2025 07:59
2025;3;26.03.2025;;;8347925;Firma;1572343;25524;Oelixdorf;C;SME;W;C25;1;1;SM762;Kontaminiertes Holz A4;25524;Itzehoe;25.03.2025 08:00
2025;3;26.03.2025;;;8347940;Firma;2121347;24223;Schwentinental;M;KIE;W;M10D;1;1;0499;Baustellenabfälle zur Vorbehandlung;24145;Kiel;25.03.2025 08:06
2025;3;26.03.2025;;;8348150;Firma;2264468;24594;Hohenwestedt;M;SME;W;M07;1;1;SM713;Alt- und Bauholz behandelt A2;25524;Itzehoe;25.03.2025 09:58
2025;3;26.03.2025;;;8348153;Firma;2264468;24594;Hohenwestedt;M;SME;W;M07;1;1;SM713;Bauschutt < 60 cm;25524;Itzehoe;25.03.2025 09:59
2025;3;26.03.2025;;;8348183;Firma;2329261;21218;Seevetal;M;HH;W;M07;1;1;0153;Bauschutt < 60 cm;21218;Seevetal;25.03.2025 10:17
2025;3;26.03.2025;;;8348188;Firma;2329261;21218;Seevetal;M;HH;W;M07;1;1;0153;Kunststofffraktion zur energet. Verwertung;20539;Hamburg;25.03.2025 10:18
2025;3;26.03.2025;;;8348223;Firma;1487444;21218;Seevetal;M;HH;W;M10D;1;1;Seelandt1;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;25.03.2025 10:26
2025;3;26.03.2025;;;8348311;Firma;2329538;20357;Hamburg;M;HH;W;M10D;1;1;RathmM1;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;25.03.2025 10:57
2025;3;26.03.2025;;;8348398;Firma;2180820;20259;Hamburg;M;HH;W;M03;1;1;0169;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;25.03.2025 11:26
2025;3;26.03.2025;;;8348424;Firma;1878139;25451;Quickborn;M;HH;W;M07;1;1;0115;Alt- und Bauholz unbehandelt A1;22525;Hamburg;25.03.2025 11:33
2025;3;26.03.2025;;;8348434;Firma;1878350;24568;Kaltenkirchen;C;HH;W;C35;1;1;0242;Blechschrott;22525;Hamburg;25.03.2025 11:39
2025;3;26.03.2025;;;8348456;Firma;2163303;21129;Hamburg;M;HH;W;M07KB;1;1;0269;Alt- und Bauholz behandelt A2;22525;Hamburg;25.03.2025 11:54
2025;3;26.03.2025;;;8348548;Firma;1878139;25451;Quickborn;M;HH;W;M10D;1;1;0245;Vermischte Verpackungsabfälle schw. sortierfähig;22525;Hamburg;25.03.2025 12:38
2025;3;26.03.2025;;;8348565;Firma;1878139;25451;Quickborn;M;HH;W;M10D;1;1;0245;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;25.03.2025 12:47
2025;3;26.03.2025;;;8350013;Firma;2334505;22529;Hamburg;M;HH;W;M07HHSB;1;1;0281;Beton < 60 cm;22525;Hamburg;26.03.2025 09:16
2025;3;26.03.2025;;09:00:00;8313833;Firma;2268569;21129;Hamburg;M;HH;W;M10;1;1;0110;Gewerbeabfall zur Vorbehandlung;22525;Hamburg;01.03.2025 10:09
2025;3;26.03.2025;;09:00:00;8342402;Firma;2114108;21129;Hamburg;M;HH;W;M10;1;1;0279;Alt- und Bauholz unbehandelt A1;20539;Hamburg;20.03.2025 10:33
2025;3;26.03.2025;;09:00:00;8345614;Firma;2289059;20097;Hamburg;M;HH;W;M07KB;1;1;0261;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;24.03.2025 07:29
2025;3;26.03.2025;;09:00:00;8346212;Firma;2291509;21149;Hamburg;M;HH;W;M10;1;1;0237;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 10:50
2025;3;26.03.2025;;09:00:00;8347897;Firma;2274943;20095;Hamburg;M;HH;W;M10KB;1;1;0261;Alt- und Bauholz behandelt A2;20539;Hamburg;25.03.2025 07:46
2025;3;26.03.2025;;09:00:00;8348581;Firma;2334158;24211;Postfeld;C;KIE;W;C35;1;1;0479;Reet;24241;Grevenkrug;25.03.2025 12:55
2025;3;26.03.2025;;09:00:00;8348971;Firma;109900;20539;Hamburg;M;HH;W;M10D;1;1;0270;Gewerbeabfall zur Vorbehandlung;22113;Hamburg;25.03.2025 16:47
2025;3;26.03.2025;;12:00:00;8346828;Firma;2278410;22335;Hamburg;M;HH;W;M07D;1;1;0246;Gewerbeabfall zur Vorbehandlung;22525;Hamburg;24.03.2025 14:34
2025;3;26.03.2025;;15:00:00;8348323;Firma;2325161;22047;Hamburg;M;HH;W;M10;1;1;0279;Folie 80/20 nach oberem EUWID Vormonat;22525;Hamburg;25.03.2025 11:07
2025;3;26.03.2025;06:45:00;09:00:00;8313845;Firma;1103700;22303;Hamburg;C;HH;W;C35;1;1;0175;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;01.03.2025 10:12
2025;3;26.03.2025;07:00:00;07:00:00;8340794;Firma;2318757;22880;Wedel;C;SME;W;C10;1;1;SM334;Bauschutt < 60 cm;25436;Tornesch;19.03.2025 12:27
2025;3;26.03.2025;07:00:00;07:00:00;8340799;Firma;2318757;22880;Wedel;C;SME;W;C10;1;1;SM334;Bauschutt < 60 cm;25436;Tornesch;19.03.2025 12:28
2025;3;26.03.2025;07:00:00;07:00:00;8344123;Firma;928210;22885;Barsbüttel;C;HH;W;C25;1;1;0192;Gras / Laub;20539;Hamburg;21.03.2025 09:20
2025;3;26.03.2025;07:00:00;07:00:00;8345854;Firma;2302121;21423;Winsen;M;HH;W;M07HHSB;1;1;0173;Alt- und Bauholz behandelt A2;20539;Hamburg;24.03.2025 08:57
2025;3;26.03.2025;07:00:00;07:00:00;8346038;Firma;2331744;22399;Hamburg;M;HH;W;M10;1;1;0238;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 09:57
2025;3;26.03.2025;07:00:00;07:00:00;8346345;Firma;1278628;21129;Hamburg;M;HH;W;M10D;1;1;Seelandt1;Vermischte Verpackungsabfälle schw. sortierfähig;22525;Hamburg;24.03.2025 11:32
2025;3;26.03.2025;07:00:00;07:00:00;8346346;Firma;1278628;21129;Hamburg;M;HH;W;M10D;1;1;Seelandt1;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22525;Hamburg;24.03.2025 11:33
2025;3;26.03.2025;07:00:00;07:00:00;8346382;Firma;912649;21107;Hamburg;C;HH;W;C10;1;1;0179;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 11:41
2025;3;26.03.2025;07:00:00;07:00:00;8346817;Firma;2325100;22299;Hamburg;M;HH;W;M07HHSB;1;1;0173;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;24.03.2025 14:30
2025;3;26.03.2025;07:00:00;07:00:00;8347833;Firma;1483681;24558;Henstedt-Ulzburg;C;HH;W;C35;1;1;0239;Verpressen Graukarton;24558;Henstedt-Ulzburg;25.03.2025 07:07
2025;3;26.03.2025;07:00:00;08:00:00;8345759;Firma;2296431;22869;Schenefeld;M;HH;W;M10D;1;1;0268;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;24.03.2025 08:18
2025;3;26.03.2025;07:00:00;08:00:00;8346959;Firma;2318757;22880;Wedel;M;HH;W;M10;1;1;0267;Gipskartonplatten;22525;Hamburg;24.03.2025 15:32
2025;3;26.03.2025;07:00:00;08:00:00;8346968;Firma;2318757;22880;Wedel;M;HH;W;M10;1;1;0182;Bauschutt < 60 cm;22525;Hamburg;24.03.2025 15:36
2025;3;26.03.2025;07:00:00;09:00:00;8314089;Firma;952452;21129;Hamburg;C;HH;W;C15HM;1;1;0254;Gewerbeabfall zur Vorbehandlung;22525;Hamburg;01.03.2025 10:25
2025;3;26.03.2025;07:00:00;09:00:00;8314172;Firma;818023;21029;Hamburg;C;HH;W;C35;2;2;AT 8;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;01.03.2025 10:27
2025;3;26.03.2025;07:00:00;09:00:00;8342471;Firma;2316824;22926;Ahrensburg;C;HH;W;C35;2;2;0240;Mineralfaserabfall m. sch. Verunr. in transp. Bags;18299;Laage;20.03.2025 11:05
2025;3;26.03.2025;07:00:00;09:00:00;8342666;Firma;1666824;22455;Hamburg;M;HH;W;M07D;1;1;0246;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;20.03.2025 12:20
2025;3;26.03.2025;07:00:00;09:00:00;8342714;Firma;151760;22457;Hamburg;C;HH;W;C15HM;1;1;0254;Gewerbeabfall zur thermischen Verwertung;22525;Hamburg;20.03.2025 12:50
